trn_id,emp_id,hr_salary,job_title,emp_name,date,time,coffee_type,purchase_qty,price,total_price,pay_method,customer_name
8be6ccd9,98845,15,Jr. Barista,Kevin Swanson,2024-02-16,00:22:37,Cappuccino,1,2.0,2.0,Card,Harold Ward
b91a5478,99854,12,Sr. Barista,Rebecca Edwards,2024-02-15,22:45:28,Mocha,3,2.0,6.0,Cash,Latoya Chung
847101cb,22868,15,Jr. Barista,Evelyn Grant,2024-02-15,22:38:03,Latte,4,2.0,8.0,Card,Sara Sandoval
5fee5c61,99854,12,Sr. Barista,Rebecca Edwards,2024-02-15,22:05:32,Espresso,1,1.0,1.0,Card,Melissa Martin
1f532ed4,99854,12,Sr. Barista,Rebecca Edwards,2024-02-15,16:39:27,Latte,2,2.0,4.0,Card,Tamara Proctor
8656249e,99854,12,Sr. Barista,Rebecca Edwards,2024-02-15,15:11:45,Americano,1,1.25,1.25,Cash,Phillip Reese
8ed8a681,22868,15,Jr. Barista,Evelyn Grant,2024-02-15,14:45:51,Cappuccino,1,2.0,2.0,Card,Tamara Delgado
27180e86,82456,15,Sr. Barista,Diana Collins,2024-02-15,12:16:08,Latte,1,2.0,2.0,Cash,Bryan Summers
aed0a8e3,82456,15,Sr. Barista,Diana Collins,2024-02-15,11:54:34,Cappuccino,4,2.0,8.0,Card,Sara Sandoval
4bb45018,99854,12,Sr. Barista,Rebecca Edwards,2024-02-15,10:46:29,Cappuccino,1,2.0,2.0,Card,Jeremiah Torres
bc2de24e,82456,15,Sr. Barista,Diana Collins,2024-02-15,09:21:28,Latte,3,2.0,6.0,Card,Cody Gray
1994e515,82456,15,Sr. Barista,Diana Collins,2024-02-15,08:24:31,Mocha,1,2.0,2.0,Cash,Duane Good
66fb0a2e,98845,15,Jr. Barista,Kevin Swanson,2024-02-15,07:52:14,Latte,1,2.0,2.0,Card,Chad Williams
563dc0aa,22868,15,Jr. Barista,Evelyn Grant,2024-02-15,07:34:40,Latte,1,2.0,2.0,Card,Benjamin Powell
be9e360e,82456,15,Sr. Barista,Diana Collins,2024-02-15,05:42:23,Latte,2,2.0,4.0,Card,Luis Henderson
f234841e,99854,12,Sr. Barista,Rebecca Edwards,2024-02-15,03:46:07,Cappuccino,1,2.0,2.0,Card,John Mcmillan
e014fdc0,22868,15,Jr. Barista,Evelyn Grant,2024-02-15,01:37:34,Cappuccino,2,2.0,4.0,Card,Anthony Velasquez
4eff78c4,99854,12,Sr. Barista,Rebecca Edwards,2024-02-15,00:40:38,Mocha,2,2.0,4.0,Cash,Carla Shepherd
2eb734b7,99854,12,Sr. Barista,Rebecca Edwards,2024-02-14,23:55:38,Latte,2,2.0,4.0,Card,Kristine Sellers
ecccff2f,99854,12,Sr. Barista,Rebecca Edwards,2024-02-14,19:13:12,Mocha,4,2.0,8.0,Cash,Shannon Wood
77f29694,99854,12,Sr. Barista,Rebecca Edwards,2024-02-14,18:26:19,Cappuccino,1,2.0,2.0,Card,Dr. Ryan Curtis
ceb5b226,98845,15,Jr. Barista,Kevin Swanson,2024-02-14,18:13:16,Latte,3,2.0,6.0,Card,Nathan Hayes
8b1f2fb8,22868,15,Jr. Barista,Evelyn Grant,2024-02-14,18:13:09,Latte,1,2.0,2.0,Card,Kristina Bryant
f1bc5aca,98845,15,Jr. Barista,Kevin Swanson,2024-02-14,17:07:56,Latte,1,2.0,2.0,Cash,Katherine Hicks
e02e9e66,82456,15,Sr. Barista,Diana Collins,2024-02-14,15:44:39,Cappuccino,4,2.0,8.0,Cash,Mary Martin
316f9ad0,98845,15,Jr. Barista,Kevin Swanson,2024-02-14,12:43:19,Latte,4,2.0,8.0,Cash,Morgan Meadows
517b6798,82456,15,Sr. Barista,Diana Collins,2024-02-14,07:38:07,Latte,1,2.0,2.0,Cash,Wesley Lloyd
9f1c2537,82456,15,Sr. Barista,Diana Collins,2024-02-14,06:37:41,Mocha,2,2.0,4.0,Card,Debbie Brown
57d7fbfa,99854,12,Sr. Barista,Rebecca Edwards,2024-02-14,06:10:08,Cappuccino,2,2.0,4.0,Cash,Gina Miller
a9210cb8,22868,15,Jr. Barista,Evelyn Grant,2024-02-14,05:33:45,Cappuccino,2,2.0,4.0,Cash,Leah Hudson
99794014,99854,12,Sr. Barista,Rebecca Edwards,2024-02-14,01:45:48,Latte,2,2.0,4.0,Card,Haley Davis
806585c8,98845,15,Jr. Barista,Kevin Swanson,2024-02-14,00:26:07,Mocha,3,2.0,6.0,Cash,Elizabeth Jackson
527e30c8,99854,12,Sr. Barista,Rebecca Edwards,2024-02-13,23:14:57,Americano,1,1.25,1.25,Cash,Caitlin Williams
ad203dd7,99854,12,Sr. Barista,Rebecca Edwards,2024-02-13,22:53:43,Latte,3,2.0,6.0,Cash,Donald Grant
14b062c6,82456,15,Sr. Barista,Diana Collins,2024-02-13,21:43:24,Cappuccino,2,2.0,4.0,Cash,Benjamin Powell
f8cf5d61,98845,15,Jr. Barista,Kevin Swanson,2024-02-13,19:17:03,Latte,4,2.0,8.0,Card,Rebecca Chen
eb1851a4,98845,15,Jr. Barista,Kevin Swanson,2024-02-13,19:02:17,Cappuccino,2,2.0,4.0,Cash,Thomas Perry
2c75d427,82456,15,Sr. Barista,Diana Collins,2024-02-13,16:51:36,Latte,1,2.0,2.0,Cash,Jennifer Walton
531b0d43,99854,12,Sr. Barista,Rebecca Edwards,2024-02-13,15:30:14,Mocha,4,2.0,8.0,Cash,Garrett Guerra
1650c507,99854,12,Sr. Barista,Rebecca Edwards,2024-02-13,13:17:33,Cappuccino,4,2.0,8.0,Cash,Carla Shepherd
8a1469b9,98845,15,Jr. Barista,Kevin Swanson,2024-02-13,11:25:13,Cappuccino,4,2.0,8.0,Card,Tamara Delgado
727cf1c5,22868,15,Jr. Barista,Evelyn Grant,2024-02-13,10:03:16,Latte,1,2.0,2.0,Cash,Michael Patel
74ac5824,98845,15,Jr. Barista,Kevin Swanson,2024-02-13,08:00:22,Latte,4,2.0,8.0,Card,Helen Downs
9cafa1f2,98845,15,Jr. Barista,Kevin Swanson,2024-02-13,07:15:28,Latte,3,2.0,6.0,Cash,Nathan Richard
e3654e39,99854,12,Sr. Barista,Rebecca Edwards,2024-02-13,05:10:28,Latte,1,2.0,2.0,Card,Benjamin Powell
19eb5608,99854,12,Sr. Barista,Rebecca Edwards,2024-02-13,03:32:57,Latte,4,2.0,8.0,Card,Diane Robles
8b51c875,99854,12,Sr. Barista,Rebecca Edwards,2024-02-13,03:25:20,Latte,1,2.0,2.0,Card,Janice Erickson
f5fc0461,99854,12,Sr. Barista,Rebecca Edwards,2024-02-13,02:25:44,Cappuccino,1,2.0,2.0,Card,Justin Huang
f210104a,98845,15,Jr. Barista,Kevin Swanson,2024-02-12,23:18:05,Latte,2,2.0,4.0,Card,Edward Jimenez
1f98ad07,98845,15,Jr. Barista,Kevin Swanson,2024-02-12,21:34:33,Latte,3,2.0,6.0,Cash,Sean Martin
1df5b4e8,98845,15,Jr. Barista,Kevin Swanson,2024-02-12,19:46:54,Latte,1,2.0,2.0,Card,Carrie Johnson
e1c6d101,82456,15,Sr. Barista,Diana Collins,2024-02-12,19:02:23,Mocha,1,2.0,2.0,Card,Peter Martinez
e8930956,22868,15,Jr. Barista,Evelyn Grant,2024-02-12,17:10:08,Cappuccino,1,2.0,2.0,Card,Joseph Robinson
0696806d,98845,15,Jr. Barista,Kevin Swanson,2024-02-12,16:37:51,Latte,1,2.0,2.0,Cash,Michael Fletcher DDS
b99f89f2,22868,15,Jr. Barista,Evelyn Grant,2024-02-12,14:50:20,Mocha,1,2.0,2.0,Card,Ryan Smith
2d0ab5c7,82456,15,Sr. Barista,Diana Collins,2024-02-12,14:24:47,Latte,3,2.0,6.0,Cash,Anthony Velasquez
da033950,82456,15,Sr. Barista,Diana Collins,2024-02-12,13:11:07,Mocha,2,2.0,4.0,Cash,Jesse Meyers
8584b345,98845,15,Jr. Barista,Kevin Swanson,2024-02-12,12:32:45,Mocha,1,2.0,2.0,Cash,Heather Harris
d5c5919b,82456,15,Sr. Barista,Diana Collins,2024-02-12,12:20:33,Latte,4,2.0,8.0,Cash,Glenda Lee
1c7da234,99854,12,Sr. Barista,Rebecca Edwards,2024-02-12,08:18:25,Latte,3,2.0,6.0,Cash,Michael Fletcher DDS
eb23c494,99854,12,Sr. Barista,Rebecca Edwards,2024-02-12,05:52:46,Latte,2,2.0,4.0,Cash,Charles Dunlap
2c2bd711,22868,15,Jr. Barista,Evelyn Grant,2024-02-12,05:24:30,Cappuccino,4,2.0,8.0,Card,Joshua Perez
3345529d,22868,15,Jr. Barista,Evelyn Grant,2024-02-12,04:36:14,Latte,1,2.0,2.0,Card,Juan White
f9e5c607,99854,12,Sr. Barista,Rebecca Edwards,2024-02-12,03:32:58,Americano,1,1.25,1.25,Card,Elizabeth Perez
114b0179,98845,15,Jr. Barista,Kevin Swanson,2024-02-12,02:50:08,Latte,4,2.0,8.0,Cash,Melissa Ramsey
4e8523c6,82456,15,Sr. Barista,Diana Collins,2024-02-11,23:47:21,Latte,2,2.0,4.0,Cash,Anthony Davis
dc8415ed,82456,15,Sr. Barista,Diana Collins,2024-02-11,23:40:53,Mocha,2,2.0,4.0,Card,Rebecca Morales
421d2a6f,98845,15,Jr. Barista,Kevin Swanson,2024-02-11,06:29:01,Latte,2,2.0,4.0,Card,Helen Downs
5e4e8c62,98845,15,Jr. Barista,Kevin Swanson,2024-02-10,23:47:37,Latte,1,2.0,2.0,Card,Alfred Sims
2135182b,82456,15,Sr. Barista,Diana Collins,2024-02-10,23:19:43,Latte,4,2.0,8.0,Cash,Jennifer Delgado
931c2d09,99854,12,Sr. Barista,Rebecca Edwards,2024-02-10,21:18:11,Cappuccino,1,2.0,2.0,Card,Zachary Johns
3eedad48,99854,12,Sr. Barista,Rebecca Edwards,2024-02-10,20:08:51,Latte,1,2.0,2.0,Card,Nicholas Hernandez
dc2994f5,98845,15,Jr. Barista,Kevin Swanson,2024-02-10,19:52:23,Mocha,1,2.0,2.0,Cash,Julia Dennis
701af486,22868,15,Jr. Barista,Evelyn Grant,2024-02-10,16:31:40,Latte,1,2.0,2.0,Cash,Micheal Green
45346077,98845,15,Jr. Barista,Kevin Swanson,2024-02-10,14:19:56,Cappuccino,1,2.0,2.0,Cash,Sara Sandoval
da637183,98845,15,Jr. Barista,Kevin Swanson,2024-02-10,12:10:56,Americano,1,1.25,1.25,Card,Harold Ward
33e17862,22868,15,Jr. Barista,Evelyn Grant,2024-02-10,10:33:57,Mocha,3,2.0,6.0,Cash,Harold Ward
328a6967,98845,15,Jr. Barista,Kevin Swanson,2024-02-10,03:15:32,Latte,3,2.0,6.0,Cash,Jessica Ramos
a54c9904,98845,15,Jr. Barista,Kevin Swanson,2024-02-10,02:18:48,Latte,1,2.0,2.0,Cash,Eric Moreno
dc632752,98845,15,Jr. Barista,Kevin Swanson,2024-02-10,02:05:04,Latte,4,2.0,8.0,Card,Juan White
c9122386,99854,12,Sr. Barista,Rebecca Edwards,2024-02-09,20:37:39,Latte,3,2.0,6.0,Cash,Benjamin Powell
328d1892,99854,12,Sr. Barista,Rebecca Edwards,2024-02-09,19:12:30,Latte,2,2.0,4.0,Cash,Joshua Perez
624bb995,22868,15,Jr. Barista,Evelyn Grant,2024-02-09,16:35:14,Cappuccino,4,2.0,8.0,Card,Shane Ibarra
758d55f2,22868,15,Jr. Barista,Evelyn Grant,2024-02-09,14:31:40,Cappuccino,2,2.0,4.0,Cash,Todd Pierce
be940e4c,99854,12,Sr. Barista,Rebecca Edwards,2024-02-09,12:39:00,Cappuccino,1,2.0,2.0,Cash,Tammy Marshall
a2ba50fd,82456,15,Sr. Barista,Diana Collins,2024-02-09,10:27:18,Latte,1,2.0,2.0,Card,Tonya Savage
4dccac86,99854,12,Sr. Barista,Rebecca Edwards,2024-02-09,07:14:22,Latte,2,2.0,4.0,Card,Joe Aguirre
b545a5f7,22868,15,Jr. Barista,Evelyn Grant,2024-02-09,07:03:57,Mocha,2,2.0,4.0,Card,Heather Walsh
9dda46fa,82456,15,Sr. Barista,Diana Collins,2024-02-09,01:02:35,Cappuccino,3,2.0,6.0,Card,Stephen Lee
0e84746b,98845,15,Jr. Barista,Kevin Swanson,2024-02-08,23:41:47,Latte,2,2.0,4.0,Cash,Zachary Moore
0b9d6e42,98845,15,Jr. Barista,Kevin Swanson,2024-02-08,22:41:51,Latte,2,2.0,4.0,Card,Sandra Pennington
2ba8644d,82456,15,Sr. Barista,Diana Collins,2024-02-08,22:15:29,Latte,2,2.0,4.0,Cash,Elizabeth Perez
88906251,99854,12,Sr. Barista,Rebecca Edwards,2024-02-08,22:11:21,Latte,1,2.0,2.0,Cash,Angelica Cummings
7c57e9ee,82456,15,Sr. Barista,Diana Collins,2024-02-08,20:53:46,Espresso,1,1.0,1.0,Cash,Phillip Reese
e2d3c52c,99854,12,Sr. Barista,Rebecca Edwards,2024-02-08,19:45:07,Mocha,4,2.0,8.0,Card,Aaron Ryan
778bf982,98845,15,Jr. Barista,Kevin Swanson,2024-02-08,18:39:46,Cappuccino,3,2.0,6.0,Cash,Sean Martin
ec9ba22b,98845,15,Jr. Barista,Kevin Swanson,2024-02-08,16:37:38,Mocha,2,2.0,4.0,Cash,Steven Espinoza
b2337479,98845,15,Jr. Barista,Kevin Swanson,2024-02-08,16:37:02,Latte,4,2.0,8.0,Cash,Kristina Bryant
70c41139,82456,15,Sr. Barista,Diana Collins,2024-02-08,16:21:09,Mocha,2,2.0,4.0,Card,Mark Bennett
45fe999c,99854,12,Sr. Barista,Rebecca Edwards,2024-02-08,13:46:21,Latte,2,2.0,4.0,Cash,Latoya Chung
ad4bc58b,99854,12,Sr. Barista,Rebecca Edwards,2024-02-08,12:53:05,Mocha,3,2.0,6.0,Cash,John Perkins
34b90bd3,99854,12,Sr. Barista,Rebecca Edwards,2024-02-08,10:02:47,Latte,1,2.0,2.0,Cash,Mary Gross
9c26228f,99854,12,Sr. Barista,Rebecca Edwards,2024-02-08,04:07:16,Latte,1,2.0,2.0,Card,Alfred Sims
2153e3ab,99854,12,Sr. Barista,Rebecca Edwards,2024-02-08,02:26:08,Mocha,3,2.0,6.0,Card,Kenneth Oliver
4e9e6f99,99854,12,Sr. Barista,Rebecca Edwards,2024-02-07,22:48:59,Latte,3,2.0,6.0,Cash,Nathan Richard
6487df44,22868,15,Jr. Barista,Evelyn Grant,2024-02-07,22:08:20,Mocha,2,2.0,4.0,Cash,Douglas Smith
0607c7cc,99854,12,Sr. Barista,Rebecca Edwards,2024-02-07,19:35:29,Latte,4,2.0,8.0,Cash,Douglas Orr
246c05f6,98845,15,Jr. Barista,Kevin Swanson,2024-02-07,19:13:57,Latte,4,2.0,8.0,Cash,Kristopher Hill
76c06802,99854,12,Sr. Barista,Rebecca Edwards,2024-02-07,17:51:31,Latte,2,2.0,4.0,Cash,Brandy Johnson
e7977e19,82456,15,Sr. Barista,Diana Collins,2024-02-07,16:33:56,Latte,4,2.0,8.0,Card,Anthony Davis
043b6974,98845,15,Jr. Barista,Kevin Swanson,2024-02-07,13:47:16,Latte,1,2.0,2.0,Card,Joel Harmon
92730db6,98845,15,Jr. Barista,Kevin Swanson,2024-02-07,09:56:51,Latte,4,2.0,8.0,Card,Sara Sandoval
3b4e113a,99854,12,Sr. Barista,Rebecca Edwards,2024-02-07,08:34:54,Latte,3,2.0,6.0,Card,Joseph Atkinson
edcaee20,98845,15,Jr. Barista,Kevin Swanson,2024-02-07,07:11:49,Cappuccino,1,2.0,2.0,Cash,Brandon Johnson
86c05227,82456,15,Sr. Barista,Diana Collins,2024-02-07,05:59:06,Latte,4,2.0,8.0,Card,Tonya Savage
95857aed,82456,15,Sr. Barista,Diana Collins,2024-02-07,03:34:53,Latte,1,2.0,2.0,Cash,Jeffrey Gomez
32990431,99854,12,Sr. Barista,Rebecca Edwards,2024-02-07,02:03:45,Latte,1,2.0,2.0,Card,Richard Howard
40722a8d,82456,15,Sr. Barista,Diana Collins,2024-02-06,23:17:22,Latte,3,2.0,6.0,Card,Dana Brooks
67d43493,82456,15,Sr. Barista,Diana Collins,2024-02-06,19:03:13,Mocha,4,2.0,8.0,Card,Matthew Gonzalez
6dde3940,99854,12,Sr. Barista,Rebecca Edwards,2024-02-06,18:25:17,Mocha,2,2.0,4.0,Card,Julia Dennis
85881098,82456,15,Sr. Barista,Diana Collins,2024-02-06,13:59:22,Latte,3,2.0,6.0,Cash,Veronica Lewis
432765b3,99854,12,Sr. Barista,Rebecca Edwards,2024-02-06,05:00:08,Espresso,1,1.0,1.0,Card,James Jimenez MD
aa998c3c,82456,15,Sr. Barista,Diana Collins,2024-02-06,02:57:12,Latte,3,2.0,6.0,Cash,Heather Harris
c37524dd,98845,15,Jr. Barista,Kevin Swanson,2024-02-06,02:30:18,Mocha,1,2.0,2.0,Cash,Tracy Edwards
6e7efb5a,99854,12,Sr. Barista,Rebecca Edwards,2024-02-06,01:44:17,Latte,3,2.0,6.0,Cash,Charlotte Williams
ba2c989b,22868,15,Jr. Barista,Evelyn Grant,2024-02-06,00:22:47,Latte,1,2.0,2.0,Card,Jacqueline Grimes
85348300,82456,15,Sr. Barista,Diana Collins,2024-02-05,23:01:39,Cappuccino,3,2.0,6.0,Card,Carlos Black
3a461d92,22868,15,Jr. Barista,Evelyn Grant,2024-02-05,21:43:43,Latte,1,2.0,2.0,Card,Michael Garcia
071225bc,82456,15,Sr. Barista,Diana Collins,2024-02-05,20:13:45,Mocha,3,2.0,6.0,Card,Tamara Delgado
6cfcf855,98845,15,Jr. Barista,Kevin Swanson,2024-02-05,18:08:42,Cappuccino,3,2.0,6.0,Cash,Jillian Mclean
7f53ae36,98845,15,Jr. Barista,Kevin Swanson,2024-02-05,15:32:02,Americano,2,1.25,2.5,Cash,Michael Fletcher DDS
ad47f6a3,98845,15,Jr. Barista,Kevin Swanson,2024-02-05,12:05:59,Latte,2,2.0,4.0,Cash,Rebecca Hubbard
4ddfd2bf,82456,15,Sr. Barista,Diana Collins,2024-02-05,12:04:21,Americano,1,1.25,1.25,Card,Jesse Nelson
1f936f1e,82456,15,Sr. Barista,Diana Collins,2024-02-05,08:23:19,Mocha,1,2.0,2.0,Cash,Sara Sandoval
ca199172,22868,15,Jr. Barista,Evelyn Grant,2024-02-05,04:17:20,Espresso,2,1.0,2.0,Card,Brandon Ward
e28479a5,99854,12,Sr. Barista,Rebecca Edwards,2024-02-05,02:03:18,Mocha,4,2.0,8.0,Card,Anthony Davis
427daefd,99854,12,Sr. Barista,Rebecca Edwards,2024-02-05,00:04:07,Latte,1,2.0,2.0,Card,Joel Harmon
0c9bc04f,82456,15,Sr. Barista,Diana Collins,2024-02-04,21:55:20,Mocha,1,2.0,2.0,Cash,Shane Ibarra
d041611a,82456,15,Sr. Barista,Diana Collins,2024-02-04,19:40:44,Americano,1,1.25,1.25,Cash,Luis Sanchez
55a5ce32,98845,15,Jr. Barista,Kevin Swanson,2024-02-04,07:18:48,Latte,1,2.0,2.0,Cash,Donald Grant
add04c22,82456,15,Sr. Barista,Diana Collins,2024-02-04,03:09:09,Latte,1,2.0,2.0,Cash,Seth Cabrera
af92d99c,22868,15,Jr. Barista,Evelyn Grant,2024-02-03,23:06:12,Latte,4,2.0,8.0,Card,Dustin Fernandez
d0f786ac,22868,15,Jr. Barista,Evelyn Grant,2024-02-03,22:36:01,Latte,4,2.0,8.0,Cash,Angela Chung
39bafb62,98845,15,Jr. Barista,Kevin Swanson,2024-02-03,22:02:56,Latte,3,2.0,6.0,Card,Gina Miller
810abe38,98845,15,Jr. Barista,Kevin Swanson,2024-02-03,21:55:05,Americano,2,1.25,2.5,Card,Rebecca Chen
2ab668e3,82456,15,Sr. Barista,Diana Collins,2024-02-03,17:55:54,Americano,3,1.25,3.75,Card,Jeffrey Gomez
f2950493,82456,15,Sr. Barista,Diana Collins,2024-02-03,16:17:46,Latte,1,2.0,2.0,Cash,Janet Austin
f0aa9a22,99854,12,Sr. Barista,Rebecca Edwards,2024-02-03,14:42:22,Latte,2,2.0,4.0,Card,Angela Chung
06b2dc7d,82456,15,Sr. Barista,Diana Collins,2024-02-03,13:34:14,Cappuccino,2,2.0,4.0,Card,Joseph Coleman
2b5cbe1b,22868,15,Jr. Barista,Evelyn Grant,2024-02-03,13:03:44,Mocha,1,2.0,2.0,Card,Glenda Lee
1e42cbda,98845,15,Jr. Barista,Kevin Swanson,2024-02-03,11:12:28,Latte,4,2.0,8.0,Cash,Latoya Chung
0aa7183a,22868,15,Jr. Barista,Evelyn Grant,2024-02-03,08:08:00,Americano,1,1.25,1.25,Cash,Amy Wilkinson
3ff96722,82456,15,Sr. Barista,Diana Collins,2024-02-03,07:26:15,Mocha,1,2.0,2.0,Cash,Jason Smith
29275d8f,98845,15,Jr. Barista,Kevin Swanson,2024-02-03,01:41:32,Cappuccino,3,2.0,6.0,Cash,Richard Howard
2cc8ca06,99854,12,Sr. Barista,Rebecca Edwards,2024-02-03,00:51:54,Mocha,2,2.0,4.0,Cash,Kristy Wolf
43963bea,98845,15,Jr. Barista,Kevin Swanson,2024-02-02,23:13:56,Latte,4,2.0,8.0,Card,Joel Harmon
057ae623,98845,15,Jr. Barista,Kevin Swanson,2024-02-02,10:40:39,Latte,3,2.0,6.0,Cash,Mary Morgan
c90ab0fb,98845,15,Jr. Barista,Kevin Swanson,2024-02-02,09:13:09,Cappuccino,2,2.0,4.0,Cash,Jennifer Walton
5b3f28b2,22868,15,Jr. Barista,Evelyn Grant,2024-02-02,07:28:14,Cappuccino,1,2.0,2.0,Cash,Annette Smith
c9b91e6f,99854,12,Sr. Barista,Rebecca Edwards,2024-02-02,06:20:02,Mocha,2,2.0,4.0,Cash,Jason Smith
c546808d,99854,12,Sr. Barista,Rebecca Edwards,2024-02-02,01:08:44,Mocha,1,2.0,2.0,Cash,Rhonda Taylor
6ede7759,98845,15,Jr. Barista,Kevin Swanson,2024-02-01,22:54:02,Latte,2,2.0,4.0,Cash,Brandon Johnson
9625e968,99854,12,Sr. Barista,Rebecca Edwards,2024-02-01,22:11:53,Latte,1,2.0,2.0,Cash,Jason Smith
046a2e9d,98845,15,Jr. Barista,Kevin Swanson,2024-02-01,19:26:05,Latte,2,2.0,4.0,Cash,Jennifer Walton
eb382105,98845,15,Jr. Barista,Kevin Swanson,2024-02-01,12:02:40,Espresso,2,1.0,2.0,Cash,Nathan Richard
d323c61f,98845,15,Jr. Barista,Kevin Swanson,2024-02-01,10:17:08,Latte,4,2.0,8.0,Cash,Donald Grant
6bf88b3d,82456,15,Sr. Barista,Diana Collins,2024-02-01,09:55:55,Mocha,1,2.0,2.0,Cash,Brenda Mcclain
89af9b77,98845,15,Jr. Barista,Kevin Swanson,2024-02-01,09:38:31,Latte,1,2.0,2.0,Cash,Brenda Mcclain
e8da56bd,98845,15,Jr. Barista,Kevin Swanson,2024-02-01,06:42:52,Espresso,1,1.0,1.0,Card,Veronica Lewis
cdbab6e2,98845,15,Jr. Barista,Kevin Swanson,2024-02-01,06:11:36,Latte,3,2.0,6.0,Cash,Steven Waters
5990fcbb,98845,15,Jr. Barista,Kevin Swanson,2024-02-01,02:25:33,Latte,3,2.0,6.0,Card,Seth Cabrera
974de9b7,99854,12,Sr. Barista,Rebecca Edwards,2024-01-31,23:39:53,Espresso,2,1.0,2.0,Cash,Elizabeth Jackson
b7a1b777,98845,15,Jr. Barista,Kevin Swanson,2024-01-31,18:52:55,Mocha,4,2.0,8.0,Cash,Tamara Delgado
0201443c,98845,15,Jr. Barista,Kevin Swanson,2024-01-31,16:31:27,Latte,3,2.0,6.0,Cash,Brandon Ward
661db8bb,98845,15,Jr. Barista,Kevin Swanson,2024-01-31,15:28:22,Cappuccino,3,2.0,6.0,Cash,Garrett Ramos
20910a7b,99854,12,Sr. Barista,Rebecca Edwards,2024-01-31,10:57:01,Americano,1,1.25,1.25,Cash,Annette Smith
88b5b944,98845,15,Jr. Barista,Kevin Swanson,2024-01-31,05:25:26,Cappuccino,1,2.0,2.0,Cash,Nancy Jones
e6416c7d,82456,15,Sr. Barista,Diana Collins,2024-01-30,21:04:28,Mocha,1,2.0,2.0,Cash,Amanda Hanna
8092a57f,98845,15,Jr. Barista,Kevin Swanson,2024-01-30,20:43:07,Mocha,2,2.0,4.0,Card,Gerald Galloway
9a8bf25c,82456,15,Sr. Barista,Diana Collins,2024-01-30,19:01:13,Cappuccino,4,2.0,8.0,Card,Mary Gross
32dfc89e,99854,12,Sr. Barista,Rebecca Edwards,2024-01-30,17:25:15,Latte,3,2.0,6.0,Cash,Eric Moreno
59284609,82456,15,Sr. Barista,Diana Collins,2024-01-30,14:40:28,Americano,1,1.25,1.25,Card,Brian Meyers
919288c3,99854,12,Sr. Barista,Rebecca Edwards,2024-01-30,11:38:39,Latte,2,2.0,4.0,Card,Joseph Robinson
28ab7478,99854,12,Sr. Barista,Rebecca Edwards,2024-01-30,11:17:08,Mocha,4,2.0,8.0,Cash,Melanie Anderson
68921fa0,98845,15,Jr. Barista,Kevin Swanson,2024-01-30,09:58:32,Latte,4,2.0,8.0,Cash,Cory Franklin
b3ab0192,22868,15,Jr. Barista,Evelyn Grant,2024-01-30,09:27:44,Cappuccino,1,2.0,2.0,Cash,Linda Bishop
78ae5217,98845,15,Jr. Barista,Kevin Swanson,2024-01-30,08:21:00,Latte,2,2.0,4.0,Cash,Garrett Ramos
8411a17a,98845,15,Jr. Barista,Kevin Swanson,2024-01-30,06:54:26,Mocha,4,2.0,8.0,Card,Jeffrey Gomez
4b190e58,98845,15,Jr. Barista,Kevin Swanson,2024-01-30,05:34:52,Latte,1,2.0,2.0,Cash,Garrett Ramos
13dc51e6,99854,12,Sr. Barista,Rebecca Edwards,2024-01-30,03:07:41,Latte,2,2.0,4.0,Cash,Kristy Wolf
d3f29e91,22868,15,Jr. Barista,Evelyn Grant,2024-01-30,01:28:59,Latte,1,2.0,2.0,Cash,Mark Blake
b91bc119,82456,15,Sr. Barista,Diana Collins,2024-01-30,01:28:24,Espresso,1,1.0,1.0,Cash,Rhonda Taylor
4f8279c6,22868,15,Jr. Barista,Evelyn Grant,2024-01-29,15:24:54,Latte,1,2.0,2.0,Cash,Zachary Johns
2b1fec19,98845,15,Jr. Barista,Kevin Swanson,2024-01-29,14:35:54,Latte,4,2.0,8.0,Card,Marcia Perez
abaf5f45,82456,15,Sr. Barista,Diana Collins,2024-01-29,13:59:27,Latte,1,2.0,2.0,Cash,Anthony Ortega
d4c7aa84,99854,12,Sr. Barista,Rebecca Edwards,2024-01-29,13:33:08,Latte,2,2.0,4.0,Card,Brittany Brown
c99dbcb2,99854,12,Sr. Barista,Rebecca Edwards,2024-01-29,13:27:59,Latte,1,2.0,2.0,Card,Annette Smith
c121ebe3,82456,15,Sr. Barista,Diana Collins,2024-01-29,12:20:45,Latte,4,2.0,8.0,Card,Jennifer Delgado
6aede504,22868,15,Jr. Barista,Evelyn Grant,2024-01-29,10:04:06,Latte,4,2.0,8.0,Cash,Leah Hudson
82ef6435,82456,15,Sr. Barista,Diana Collins,2024-01-29,08:44:55,Latte,3,2.0,6.0,Card,Heather Walsh
1647e9b0,82456,15,Sr. Barista,Diana Collins,2024-01-29,06:27:16,Cappuccino,1,2.0,2.0,Card,Lisa Chandler
4536cca5,98845,15,Jr. Barista,Kevin Swanson,2024-01-29,04:52:56,Latte,2,2.0,4.0,Card,Aaron Ryan
1713513a,98845,15,Jr. Barista,Kevin Swanson,2024-01-29,04:00:14,Latte,4,2.0,8.0,Card,Jessica Ramos
61f77330,99854,12,Sr. Barista,Rebecca Edwards,2024-01-29,01:06:44,Latte,4,2.0,8.0,Card,Shane Ibarra
51d30a83,98845,15,Jr. Barista,Kevin Swanson,2024-01-29,00:52:33,Latte,1,2.0,2.0,Cash,Kenneth Oliver
